Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,Marital_Status,Education
73926,0,0,54,627,91,597,159,91,15,1565,1,6,5,12,3,0,0,0,0,0,0,0,44,2643,Together,Graduation
19329,1,0,39,24,1,16,12,2,5,55,3,4,0,3,8,0,0,0,0,0,0,0,49,2356,Married,Graduation
61872,0,1,81,330,5,159,36,27,16,557,4,4,4,9,4,0,0,0,0,0,0,0,47,2357,Married,Master
46984,1,1,71,19,1,10,2,1,8,33,1,1,0,3,5,0,0,0,0,0,0,0,61,2619,Widow,Graduation
34838,1,1,62,28,23,29,29,14,47,123,3,2,1,4,6,0,0,0,0,0,0,0,66,2685,Married,Graduation
82716,0,0,8,606,148,228,15,148,22,1145,1,6,8,13,2,0,0,0,0,0,0,0,73,2395,Single,PhD
48192,0,0,76,1039,43,204,153,58,29,1497,3,2,8,12,8,0,1,0,1,1,0,1,59,2608,Married,Graduation
49681,0,2,66,411,0,26,0,0,21,437,6,7,1,7,7,0,0,0,0,0,0,0,41,2396,Married,Master
56850,0,1,83,34,1,19,2,7,0,63,1,1,1,3,2,0,0,0,0,0,0,0,46,2257,Married,Master
55267,0,1,28,161,28,136,32,3,45,360,4,3,4,6,3,0,0,0,0,0,0,0,60,2410,Married,Graduation
59666,1,1,87,623,53,178,23,17,133,894,7,3,2,8,8,0,1,0,0,0,0,0,45,2623,Married,Graduation
72504,0,1,43,604,26,470,123,161,94,1384,2,5,9,6,2,0,0,0,0,0,0,0,45,2608,Single,Graduation
26872,0,0,0,3,10,8,3,16,32,40,1,1,1,2,6,0,0,0,0,0,0,0,36,2415,Married,Graduation
21359,1,0,1,12,2,17,6,1,10,38,2,2,0,3,8,0,0,0,0,0,0,1,45,2594,Single,Graduation
73170,0,0,1,184,174,256,50,30,32,694,1,5,4,6,2,0,0,0,0,0,0,0,42,2188,Single,Graduation
52750,0,1,72,393,0,239,90,69,69,791,6,5,7,9,4,0,0,0,0,0,0,0,62,2669,Married,Master
91820,0,0,72,410,73,747,76,161,30,1467,0,5,5,12,1,0,0,0,0,0,0,0,31,2377,Together,PhD
65968,0,1,12,376,9,83,19,4,4,491,2,5,4,7,3,0,0,0,0,0,0,0,47,2207,Together,PhD
30772,1,1,89,7,2,4,2,1,4,16,1,1,0,2,6,0,0,0,0,0,0,0,41,2268,Married,Graduation
22507,0,0,67,68,0,226,51,157,68,502,3,10,2,4,9,0,0,0,0,0,0,0,63,2741,Single,Graduation
65685,0,1,54,642,14,49,0,7,57,712,1,9,2,9,5,0,0,0,0,0,0,0,45,2251,Married,Graduation
25804,1,0,34,8,7,9,13,6,12,43,2,2,0,3,8,0,0,0,0,0,0,0,39,2460,Married,2n cycle
76412,0,0,15,840,53,804,23,71,17,1791,1,5,4,8,3,0,0,1,1,0,0,1,37,2579,Single,PhD
22063,1,0,43,7,10,13,3,11,11,44,2,2,0,3,7,0,0,0,0,0,0,0,45,2484,Married,Graduation
57091,0,0,0,464,5,64,7,0,37,540,1,7,3,7,5,0,0,0,0,1,0,1,56,2173,Single,Graduation
22419,0,0,74,30,3,47,19,21,42,120,1,3,2,2,8,0,0,0,0,0,0,0,54,2596,Married,Graduation
87771,0,1,61,1492,38,287,50,57,33,1924,1,5,10,4,6,0,1,1,1,1,0,1,58,2562,Together,Graduation
78353,0,1,51,752,122,476,39,153,34,1542,1,10,2,11,8,0,0,0,0,0,0,0,58,2598,Divorced,2n cycle
93404,1,2,97,1279,15,287,20,0,15,1601,3,3,4,7,5,0,1,1,0,0,0,0,63,2577,Married,Graduation
37859,1,2,75,22,1,8,2,1,2,34,2,1,0,3,8,0,0,0,0,0,0,0,55,2692,Divorced,Graduation
80995,0,1,83,860,28,409,73,56,56,1426,1,8,9,4,4,0,0,0,0,0,0,0,59,2573,Widow,PhD
16529,1,0,23,3,0,5,13,0,1,21,1,1,0,3,6,0,0,0,0,0,0,0,33,2279,Together,Graduation
55412,1,1,65,10,5,28,11,1,8,55,1,2,0,3,5,0,0,0,0,0,0,0,41,2378,Divorced,PhD
48789,0,0,94,351,16,156,7,5,145,535,1,6,4,7,6,0,0,0,0,0,0,0,25,2816,Single,Graduation
56575,0,2,42,421,5,90,0,16,10,532,3,7,3,7,5,0,0,0,0,0,0,0,50,2579,Together,PhD
25130,1,0,10,2,5,7,0,18,18,32,2,2,0,3,7,0,0,0,0,0,0,0,37,2429,Together,2n cycle
35441,1,1,94,25,1,9,2,1,1,38,2,1,0,3,8,0,0,0,0,0,0,0,50,2659,Married,Graduation
71391,0,1,50,336,123,274,46,123,141,902,5,6,5,12,3,0,0,0,0,0,0,0,61,2616,Married,Graduation
49494,1,0,46,191,9,97,0,6,82,303,2,6,1,5,7,0,0,0,0,0,0,0,45,2589,Single,Master
81702,0,0,98,563,50,774,28,31,187,1446,1,7,7,12,3,0,0,0,0,0,0,0,37,2803,Divorced,Graduation
45889,0,1,42,31,0,6,0,1,8,38,1,1,0,3,6,0,0,0,0,0,0,0,37,2521,Single,2n cycle
56628,0,1,30,479,5,82,7,17,171,590,2,7,6,5,5,1,0,0,0,0,0,0,40,2259,Single,Graduation
34026,1,1,11,18,6,15,12,8,17,59,3,2,1,3,5,0,0,0,0,0,0,0,67,2487,Together,Graduation
40049,0,1,61,91,65,52,10,44,28,262,3,3,2,6,5,0,0,0,0,0,0,0,43,2736,Married,Graduation
34176,1,0,12,5,7,24,19,14,20,69,4,3,0,4,6,0,0,0,0,0,0,0,29,2207,Single,Graduation
19419,1,0,76,2,14,28,16,3,7,63,4,4,0,3,9,0,0,0,0,0,0,0,36,2755,Married,Graduation
82504,0,0,2,362,50,431,134,35,54,1012,1,3,6,7,1,0,0,0,0,0,0,0,57,2496,Married,2n cycle
81205,0,0,43,724,74,929,97,55,130,1879,1,5,6,7,2,1,0,1,0,1,0,1,47,2326,Together,Graduation
61618,0,0,27,605,91,399,0,45,205,1140,2,3,6,8,3,0,0,0,0,0,0,0,26,2797,Single,2n cycle
55284,0,1,60,547,7,140,0,7,63,701,3,7,5,8,5,0,0,0,0,0,0,0,61,2711,Single,Master
49980,0,1,79,104,1,54,13,9,14,181,2,3,1,5,5,0,0,0,0,0,0,0,54,2408,Single,Graduation
15072,2,0,96,8,2,15,0,10,18,35,4,3,1,3,5,0,0,0,0,0,0,0,37,2574,Married,Graduation
49166,0,1,17,224,2,25,7,0,110,258,2,5,3,3,6,0,0,0,0,0,0,0,43,2540,Single,Graduation
65324,0,1,0,384,0,102,21,32,5,539,3,6,2,9,4,0,0,0,0,0,0,0,63,2328,Married,PhD
82347,0,0,38,556,54,845,202,133,63,1790,1,7,7,10,3,1,0,0,1,0,0,0,60,2759,Married,2n cycle
30843,1,1,43,24,0,2,0,0,9,26,2,1,1,2,5,1,0,0,0,0,0,0,51,2193,Together,PhD
46374,0,1,1,408,0,21,0,0,17,429,3,7,1,7,8,0,1,0,1,0,0,1,43,2263,Married,PhD
60474,0,1,25,265,199,303,234,9,170,1010,7,10,2,12,7,0,0,0,0,0,0,0,38,2613,Single,Graduation
38576,0,1,2,34,0,7,0,0,0,41,1,1,0,3,7,0,0,0,0,0,0,0,44,2276,Married,Master
55357,2,0,66,374,64,116,84,25,64,663,3,6,2,11,5,0,0,0,0,0,0,0,32,2654,Married,Graduation
37758,1,1,49,27,2,10,0,0,1,39,2,1,0,3,8,0,0,0,0,0,0,0,51,2792,Together,Graduation
85710,0,0,5,600,20,350,29,30,33,1029,1,6,9,10,2,0,0,1,0,0,0,0,28,2579,Married,2n cycle
23228,1,0,71,13,2,18,6,1,0,40,2,2,0,3,8,0,0,0,0,0,0,0,48,2313,Together,Graduation
44602,1,1,35,167,2,89,0,0,34,258,6,6,1,4,8,0,0,0,0,0,0,0,48,2293,Together,Master
7500,0,0,94,0,2,3,4,1,5,10,1,0,0,3,6,0,0,0,0,0,0,0,30,2695,Married,Graduation
38683,1,0,80,46,35,69,84,41,66,275,6,4,1,6,7,0,0,0,0,0,0,0,28,2792,Together,2n cycle
49514,1,0,61,88,39,78,58,13,93,276,2,6,1,4,7,0,0,0,0,0,0,0,42,2353,Single,2n cycle
57906,0,1,29,243,11,119,10,3,15,386,3,4,2,8,4,0,0,0,0,0,0,0,44,2542,Together,PhD
43456,0,1,0,275,11,68,25,7,7,386,3,5,1,8,5,0,0,0,0,0,0,0,51,2619,Single,Master
19485,2,0,80,6,0,4,0,0,0,10,1,1,0,2,7,0,0,0,0,0,0,0,31,2437,Single,Master
53172,0,1,54,121,62,90,68,20,125,361,3,2,3,8,3,0,0,0,0,0,0,0,39,2578,Together,Graduation
30545,1,0,71,4,12,15,19,7,12,57,2,2,0,3,7,0,0,0,0,0,0,0,38,2779,Together,Graduation
70123,0,0,27,1308,0,396,23,0,0,1727,1,5,7,4,3,0,1,0,0,1,0,0,34,2433,Together,PhD
62450,0,1,61,515,47,267,62,66,38,957,2,5,5,4,3,0,1,0,0,0,0,0,58,2333,Single,Graduation
21675,1,0,55,4,0,16,17,4,4,41,3,4,0,3,7,0,0,0,0,0,0,0,41,2177,Together,Graduation
42395,1,1,35,48,13,57,24,15,25,157,4,3,1,4,7,0,0,0,0,0,0,0,36,2245,Single,2n cycle
61346,1,0,34,562,58,168,43,16,142,847,1,5,7,10,3,0,0,0,0,0,0,0,39,2425,Together,Master
80812,0,0,95,769,22,500,210,143,33,1644,1,4,8,5,2,1,0,1,1,0,0,0,64,2444,Together,Graduation
42835,1,1,64,379,4,93,12,9,98,497,7,6,6,4,6,0,0,0,0,0,0,0,46,2523,Divorced,Master
39922,1,0,30,29,12,59,19,1,36,120,2,3,0,4,8,0,0,0,0,0,0,0,34,2659,Married,Graduation
86424,0,0,12,387,68,569,89,45,68,1158,1,6,9,12,1,0,0,0,0,0,0,0,61,2244,Single,Master
17117,1,0,96,12,23,38,30,18,7,121,4,3,1,3,9,0,0,0,0,0,0,0,39,2687,Together,2n cycle
24762,1,0,16,6,10,12,3,15,40,46,3,3,1,2,8,1,0,0,0,0,0,1,45,2298,Single,Graduation
35797,0,1,16,27,1,14,4,1,21,47,2,2,0,3,8,0,0,0,0,0,0,0,42,2780,Married,Graduation
36627,2,0,78,9,1,5,0,0,1,15,1,0,0,3,5,0,0,0,0,0,0,0,42,2500,Divorced,Graduation
51111,1,1,83,22,0,19,6,5,3,52,2,2,0,3,6,0,0,0,0,0,0,0,36,2169,Married,2n cycle
86857,0,0,96,899,102,838,133,102,40,2074,1,5,6,10,2,0,0,0,0,0,0,1,45,2814,Single,PhD
82072,0,0,67,889,55,685,168,92,129,1889,1,3,2,13,1,0,0,0,0,0,0,0,47,2521,Together,PhD
46231,2,1,87,189,2,55,0,5,12,251,4,6,1,4,9,0,0,0,0,0,0,0,64,2739,Single,PhD
42243,1,1,34,48,0,2,0,0,5,50,2,2,0,3,7,0,0,0,0,0,0,0,58,2359,Married,Graduation
51195,1,1,46,230,14,156,82,24,58,506,8,9,2,5,8,0,0,0,0,0,0,0,55,2613,Together,Graduation
68092,0,0,7,852,60,207,78,36,48,1233,2,2,6,10,5,0,0,0,0,0,0,0,39,2354,Single,Master
31814,1,0,73,35,3,20,4,1,20,63,2,2,0,3,9,1,0,0,0,0,0,0,44,2664,Married,Graduation
51390,1,1,54,205,20,47,23,2,56,297,6,5,2,5,5,0,0,0,0,0,0,0,52,2818,Widow,Master
76630,0,0,93,255,31,446,40,56,175,828,1,3,10,11,1,0,0,0,0,0,0,0,34,2325,Married,Graduation
26868,1,0,52,0,0,1,8,3,2,12,1,1,0,2,7,0,0,0,0,0,0,0,26,2219,Single,Basic
48948,0,0,53,437,8,206,160,49,42,860,2,7,10,5,6,1,0,0,0,0,0,1,74,2672,Divorced,PhD
55260,0,1,81,825,8,53,11,0,242,897,2,8,10,5,6,0,0,0,0,0,0,0,45,2723,Single,PhD
64090,0,1,8,316,58,161,76,51,135,662,1,6,9,4,5,0,0,0,0,0,0,1,61,2485,Together,Graduation
78331,0,1,97,756,138,354,160,169,61,1577,2,10,6,7,4,0,0,0,0,0,0,0,59,2316,Divorced,Graduation
37087,1,0,50,194,55,134,15,0,3,398,3,4,2,8,6,0,0,0,0,0,0,0,43,2481,Married,PhD
21846,1,0,38,7,17,18,6,10,26,58,4,4,0,3,8,0,0,0,0,0,0,0,31,2409,Divorced,Graduation
81320,0,0,61,183,33,493,59,103,57,871,1,4,3,10,2,0,0,0,0,0,0,0,59,2667,Married,Graduation
54137,0,1,46,171,0,11,0,1,20,183,2,4,1,4,6,0,0,0,0,0,0,0,47,2476,Divorced,Graduation
66825,0,0,73,243,101,405,29,40,40,818,1,4,5,6,2,0,0,0,0,0,0,0,50,2509,Together,Graduation
57100,0,0,19,181,21,69,39,3,96,313,1,3,3,6,3,0,0,0,0,0,0,0,44,2366,Together,Graduation
58917,1,2,10,151,7,89,0,7,28,254,5,4,1,6,5,0,0,0,0,0,0,0,48,2621,Together,Graduation
85072,0,0,94,494,92,391,194,11,241,1182,1,3,4,10,0,0,0,0,0,0,0,0,40,2240,Single,Graduation
86429,0,0,10,464,28,873,29,18,37,1412,0,7,4,7,2,0,0,0,1,0,0,1,56,2379,Single,Graduation
45684,1,0,37,5,1,5,10,0,7,21,1,1,0,2,7,0,0,0,0,0,0,0,46,2368,Widow,Graduation
47889,1,0,94,29,0,29,0,5,4,63,1,2,0,3,5,0,0,0,0,0,0,0,43,2335,Together,Graduation
45921,0,0,23,102,9,49,24,3,12,187,1,2,1,6,4,0,0,0,0,0,0,0,31,2270,Married,PhD
78420,0,0,75,604,28,674,91,28,28,1425,1,3,10,8,1,0,0,0,0,0,0,0,51,2524,Single,PhD
75114,0,0,40,571,12,523,63,60,24,1229,1,3,10,5,2,0,0,0,0,0,0,0,25,2393,Together,Graduation
52278,0,1,24,953,0,71,0,0,174,1024,6,10,5,10,8,0,0,0,0,0,0,1,54,2679,Widow,PhD
35641,1,0,11,63,3,67,8,9,28,150,2,3,1,4,7,0,0,0,0,0,0,1,45,2509,Married,Master
95529,0,0,29,770,29,890,250,27,24,1966,1,7,3,7,3,0,0,1,0,0,0,1,23,2732,Single,Graduation
62820,0,0,51,398,61,265,138,61,53,923,1,3,4,6,1,0,0,0,0,0,0,0,63,2573,Married,Graduation
73113,0,0,86,741,19,154,50,9,28,973,1,3,4,7,2,0,0,0,0,0,0,0,57,2344,Together,Master
84169,0,0,9,1478,19,403,0,19,0,1919,1,7,6,6,3,0,1,1,0,0,0,1,35,2485,Married,PhD
42607,0,1,30,156,29,56,30,32,47,303,2,3,2,7,3,0,0,0,0,0,0,0,63,2383,Single,2n cycle
74637,0,0,73,960,64,464,146,0,16,1634,1,6,9,9,3,0,0,0,1,0,0,0,63,2566,Single,PhD
46015,1,1,25,38,0,2,0,0,6,40,1,1,0,3,7,1,0,0,0,1,0,0,62,2236,Together,PhD
72354,0,0,67,315,26,473,220,12,182,1046,1,2,10,6,1,0,0,0,0,0,0,0,24,2597,Single,Graduation
39858,1,0,67,15,20,25,2,7,26,69,1,2,0,4,6,0,0,0,0,0,0,1,48,2680,Single,Master
34469,1,1,58,19,6,20,0,5,12,50,3,1,1,4,4,0,0,0,0,0,0,0,69,2215,Married,PhD
83033,1,0,82,812,99,431,237,149,33,1728,1,11,4,10,5,0,0,0,1,0,0,0,31,2201,Together,Graduation
24401,0,0,98,73,28,217,10,24,115,352,3,6,1,6,8,0,0,0,0,0,0,0,38,2826,Together,Master
77583,0,0,93,372,23,384,250,12,108,1041,1,4,5,9,2,0,0,0,1,0,0,0,39,2298,Married,Graduation
74116,0,0,53,871,111,704,145,55,166,1886,1,4,4,10,2,0,1,0,0,0,0,0,35,2340,Single,2n cycle
74293,0,0,66,375,152,335,93,91,81,1046,1,5,4,6,2,0,0,0,0,0,0,0,24,2215,Single,Graduation
68397,0,1,6,760,80,466,17,13,80,1336,1,6,9,5,3,0,0,0,0,0,0,0,41,2383,Married,PhD
79632,0,0,42,471,0,510,99,21,12,1101,1,6,4,9,2,0,0,0,0,0,0,0,43,2241,Together,PhD
46107,1,0,78,31,9,27,16,9,33,92,1,1,1,4,3,0,0,0,0,0,0,0,28,2298,Single,Graduation
64950,0,1,29,819,0,72,12,0,63,903,2,11,2,10,7,0,1,0,0,0,0,0,66,2845,Single,PhD
25443,1,0,82,1,4,3,8,9,7,25,1,1,0,3,8,0,0,0,0,0,0,0,28,2713,Married,Basic
75127,0,0,92,203,35,305,46,17,227,606,1,2,11,5,1,0,0,0,0,0,0,0,65,2197,Single,Graduation
32892,1,0,78,26,0,15,2,1,2,44,2,3,0,3,8,0,0,0,0,0,0,0,46,2194,Together,PhD
71796,0,0,54,354,21,311,167,75,32,928,1,9,3,4,4,0,0,0,0,0,0,0,46,2407,Together,Graduation
67536,0,1,45,1253,0,447,23,71,35,1794,3,11,5,11,8,0,0,0,1,0,0,0,47,2562,Married,PhD
55239,0,1,59,371,17,238,23,24,106,673,3,7,5,11,5,0,0,0,0,0,0,0,46,2509,Single,Graduation
60554,1,0,8,588,7,76,110,15,15,796,2,8,4,9,6,0,0,0,0,0,0,0,42,2483,Divorced,PhD
64831,1,1,51,480,86,249,75,86,144,976,8,6,3,5,6,0,0,0,0,0,0,0,65,2543,Single,2n cycle
56067,0,1,51,517,12,54,16,6,120,605,2,7,4,7,5,0,0,0,0,0,0,0,55,2503,Together,PhD
82025,0,0,76,267,98,606,48,70,98,1089,1,3,2,6,1,0,0,1,0,0,0,1,34,2556,Divorced,Graduation
94384,0,0,62,1111,24,790,160,45,172,2130,0,5,8,5,2,0,1,1,1,0,0,1,64,2641,Together,Graduation
14906,0,0,86,7,7,14,7,16,15,51,3,2,1,3,7,0,0,0,0,0,0,0,31,2713,Single,Basic
51563,0,0,60,1166,0,48,0,0,36,1214,1,4,4,10,8,0,1,1,0,0,0,0,30,2795,Married,PhD
57937,0,1,56,261,42,144,55,48,133,550,3,4,4,9,3,0,0,0,0,0,0,0,35,2292,Married,2n cycle
68274,1,1,83,135,25,51,23,25,46,259,2,4,2,5,3,0,0,0,0,0,0,0,38,2431,Divorced,Graduation
39771,1,0,92,6,2,18,2,8,14,36,1,2,0,3,4,0,0,0,0,0,0,0,40,2364,Together,Graduation
67893,0,1,31,711,28,142,49,18,47,948,2,3,2,9,8,0,0,0,0,0,0,0,42,2795,Divorced,2n cycle
27922,1,0,80,11,0,13,2,4,11,30,1,2,0,3,4,0,0,0,0,0,0,0,38,2209,Together,PhD
52190,1,1,39,42,0,17,0,0,18,59,3,2,1,3,5,1,0,0,0,0,0,0,41,2211,Together,PhD
44051,1,1,20,79,7,58,6,3,18,153,4,3,1,4,6,0,0,0,0,0,0,1,44,2675,Divorced,Master
42767,2,0,53,20,6,43,19,5,38,93,1,3,1,2,8,0,0,0,0,0,0,0,46,2573,Single,PhD
46106,1,1,84,30,0,8,2,0,14,40,1,1,1,2,6,0,0,0,0,0,0,0,41,2208,Together,Master
16927,1,1,50,20,2,23,3,1,4,49,5,3,0,4,8,0,0,0,0,0,0,0,41,2663,Married,PhD
59754,0,1,96,115,27,44,4,146,139,336,3,5,2,6,5,0,0,0,0,0,0,1,52,2734,Married,Graduation
53700,0,1,94,263,5,233,69,41,83,611,4,5,5,8,5,0,0,0,0,0,0,0,65,2840,Single,Graduation
59041,1,1,25,69,2,15,2,2,6,90,2,2,0,4,5,0,0,0,0,0,0,0,44,2212,Married,Graduation
54237,0,1,48,267,3,30,4,0,57,304,4,5,2,5,6,0,0,0,0,0,0,0,60,2587,Divorced,PhD
70647,0,1,65,561,85,171,25,123,114,965,2,4,7,13,2,0,0,0,0,0,0,0,50,2805,Divorced,Graduation
52597,0,1,69,492,0,37,7,0,42,536,3,6,3,8,5,0,0,0,0,0,0,0,55,2212,Single,PhD
41021,1,0,12,14,7,9,6,16,12,52,2,2,0,3,6,0,0,0,0,0,0,1,48,2705,Together,Master
40233,0,1,84,80,4,46,0,17,2,147,5,2,1,5,6,0,0,0,0,0,0,0,42,2417,Married,PhD
50183,1,1,47,97,12,84,13,10,15,216,7,3,1,6,5,0,0,0,0,0,0,0,37,2163,Married,Graduation
54753,0,1,87,197,107,227,7,59,131,597,3,5,2,11,4,0,0,0,0,0,0,0,58,2449,Together,Graduation
92955,0,0,35,693,21,925,31,24,84,1694,1,6,7,9,2,0,0,1,1,0,0,1,44,2473,Married,Graduation
33471,1,0,47,43,2,27,0,9,12,81,3,3,0,4,7,0,0,0,0,0,0,0,44,2784,Married,Graduation
34596,1,0,48,14,0,2,0,0,7,16,1,1,0,2,8,0,0,0,0,0,0,1,43,2601,Married,PhD
44010,1,0,46,186,36,234,86,72,48,614,6,10,2,6,9,0,0,0,0,0,0,0,37,2783,Together,Graduation
84219,0,0,27,434,137,400,45,137,45,1153,1,3,4,10,1,0,0,0,0,0,0,0,29,2306,Married,Graduation
40706,2,1,37,59,0,11,4,2,5,76,4,3,0,4,7,0,0,0,0,0,0,0,49,2687,Together,PhD
15716,1,0,8,16,5,30,8,7,26,66,3,3,0,4,8,0,0,0,0,0,1,0,29,2753,Married,2n cycle
59052,0,1,29,230,35,75,63,57,31,460,3,7,1,7,5,0,0,0,0,0,0,0,58,2383,Divorced,2n cycle
80573,0,0,85,829,138,430,60,92,15,1549,1,4,6,13,2,0,0,0,0,0,0,0,46,2782,Together,Master
83715,0,0,2,318,8,407,150,35,8,918,1,2,8,13,0,0,0,0,0,0,0,0,55,2305,Married,Graduation
82576,0,0,66,1206,55,445,168,18,18,1892,1,2,4,12,1,0,0,1,0,0,0,0,58,2856,Together,Master
56962,2,1,60,292,3,77,10,3,26,385,7,6,3,5,7,0,0,0,0,0,0,0,52,2420,Married,Master
35704,1,1,54,30,9,12,2,11,30,64,3,2,0,4,4,0,0,0,0,0,0,0,65,2336,Married,Graduation
53103,0,1,70,729,17,133,11,0,195,890,5,10,6,7,7,1,0,0,0,0,0,0,63,2449,Together,Graduation
46779,1,1,55,12,1,3,0,0,7,16,1,0,1,2,4,0,0,0,0,0,0,0,57,2511,Widow,2n cycle
4861,0,0,20,2,1,1,1,0,1,5,0,0,0,0,14,0,0,0,0,0,0,0,52,2166,Divorced,Graduation
33462,1,0,78,22,3,18,0,0,11,43,1,2,0,3,7,0,0,0,0,0,0,0,38,2485,Divorced,Master
63693,0,1,63,587,43,337,42,87,54,1096,3,11,6,9,6,0,0,0,0,0,0,0,39,2417,Divorced,Graduation
80763,0,0,17,674,168,108,192,42,231,1184,1,5,11,6,3,0,0,1,1,0,0,1,67,2477,Married,Graduation
65352,0,1,43,284,3,84,4,7,23,382,2,4,2,8,4,0,0,0,0,0,0,0,43,2471,Married,PhD
82170,0,0,13,1023,93,651,49,55,37,1871,1,5,6,7,2,0,0,0,0,0,0,0,39,2375,Married,PhD
75759,0,0,46,1394,22,708,89,91,182,2304,1,9,7,9,5,1,0,1,1,0,0,1,48,2406,Married,Graduation
79689,0,0,65,311,26,640,180,37,121,1194,1,4,9,13,2,0,0,0,0,0,0,0,41,2572,Single,2n cycle
35340,1,1,1,27,0,12,0,1,5,40,2,2,0,3,5,0,0,0,0,0,0,0,61,2159,Widow,PhD
85683,0,0,6,1296,17,311,45,69,51,1738,1,2,4,10,1,0,1,1,1,1,0,1,63,2259,Divorced,Graduation
24884,1,0,32,3,6,7,0,0,3,16,1,0,0,3,7,0,0,0,0,0,0,0,45,2736,Married,2n cycle
42021,1,0,34,393,5,136,7,5,27,546,5,10,1,6,9,1,0,0,0,0,0,0,36,2826,Together,Master
64449,1,0,70,218,63,282,137,35,70,735,4,5,3,12,4,0,0,0,0,0,0,0,28,2290,Single,Graduation
64587,1,1,49,66,0,16,0,6,20,88,2,1,1,4,3,0,0,0,0,0,0,0,63,2166,Divorced,Graduation
34824,0,0,65,4,2,11,2,0,4,19,1,1,0,2,6,0,0,0,0,0,0,0,22,2254,Single,Graduation
75437,0,0,25,795,0,545,95,58,0,1493,1,8,4,10,6,0,0,0,1,0,0,0,39,2391,Together,Graduation
26091,1,1,84,15,10,19,8,17,20,69,3,2,1,3,5,0,0,0,0,0,0,0,60,2283,Together,Graduation
52845,1,0,7,384,25,292,130,41,64,872,3,8,8,6,6,1,0,0,0,0,0,0,44,2479,Married,Graduation
46086,0,1,34,244,8,32,7,2,50,293,4,3,1,8,4,0,0,0,0,0,0,0,61,2397,Divorced,Graduation
78028,0,1,38,158,19,288,25,0,38,490,1,6,4,9,7,0,1,1,0,0,0,1,61,2816,Widow,PhD
95169,0,0,1,1285,21,449,106,20,20,1881,1,4,3,4,1,0,0,1,1,0,0,1,30,2422,Single,PhD
56337,1,1,25,349,16,144,28,5,182,542,5,8,5,4,8,1,0,0,1,0,0,1,36,2618,Married,2n cycle
22434,1,0,25,4,12,11,3,13,15,43,2,2,0,3,8,0,0,0,0,0,0,0,30,2660,Together,Graduation
36930,0,1,50,223,2,31,0,2,39,258,5,5,2,4,8,0,0,0,0,0,0,0,63,2567,Married,PhD
36130,0,1,46,157,43,127,68,56,37,451,6,3,8,4,4,1,0,0,0,0,0,1,63,2671,Single,Graduation
65569,0,1,96,397,46,288,20,38,70,789,2,6,5,10,3,0,0,0,0,0,0,0,64,2760,Married,Master
83844,0,0,57,901,31,345,75,31,191,1383,1,4,4,11,1,0,0,1,0,0,0,0,65,2572,Together,Graduation
19514,1,1,47,14,3,21,2,1,28,41,4,3,1,2,8,1,0,0,0,0,0,0,49,2313,Married,Graduation
36736,1,1,52,10,0,3,0,0,4,13,1,1,0,2,6,0,0,0,0,0,0,0,54,2574,Single,PhD
77568,0,1,30,1230,0,396,232,178,158,2036,1,10,2,8,5,0,1,1,1,0,0,0,38,2832,Together,Graduation
49187,0,1,63,81,1,31,2,1,0,116,1,1,1,5,2,0,0,0,0,0,0,0,41,2328,Together,PhD
30168,1,0,51,154,20,66,0,12,27,252,7,6,1,4,9,0,0,0,0,0,0,0,39,2638,Single,Graduation
34053,0,1,14,63,0,21,7,0,12,91,1,3,0,3,8,0,0,0,0,0,0,0,49,2816,Together,Master
38196,1,1,20,30,0,11,0,0,3,41,3,2,0,4,5,0,0,0,0,0,0,0,46,2231,Married,Master
59412,0,0,56,90,67,165,30,43,11,395,1,4,2,8,3,0,0,0,0,0,0,0,66,2230,Married,Master
70924,0,0,41,635,114,254,132,152,76,1287,1,6,6,7,3,0,0,1,0,0,0,0,52,2242,Married,2n cycle
54165,0,0,72,127,4,73,15,6,11,225,1,2,1,7,2,0,0,0,0,0,0,0,48,2556,Together,Graduation
32300,1,0,1,13,3,6,6,5,6,33,1,1,0,3,8,0,0,0,0,0,0,0,44,2701,Married,Graduation
20180,0,0,27,18,42,24,15,20,18,119,1,2,1,4,7,0,0,0,0,0,0,0,41,2653,Single,Graduation
34961,1,0,77,45,2,26,4,1,1,78,3,3,1,3,7,0,0,0,0,0,0,0,44,2169,Married,Graduation
28440,1,0,87,38,1,24,0,0,0,63,1,2,0,3,8,0,0,0,0,0,0,0,43,2516,Together,PhD
64504,1,2,81,986,36,168,16,0,108,1206,7,11,3,4,7,0,0,0,0,0,0,1,64,2641,Together,PhD
33564,0,1,51,61,0,3,0,0,7,64,1,1,1,3,5,0,0,0,0,0,0,0,51,2164,Together,Master
17345,1,0,79,4,9,16,17,0,12,46,2,2,1,2,8,0,0,0,0,0,0,0,39,2762,Married,Graduation
56320,0,1,11,201,53,172,116,77,83,619,3,5,4,9,4,0,0,0,0,0,0,0,50,2606,Married,PhD
28647,1,0,54,19,8,29,0,12,26,68,1,2,2,2,7,1,0,0,0,0,0,1,39,2471,Single,Graduation
